Geography,Population Estimate (as of July 1) - 2012 - Both Sexes; Total,Population Estimate (as of July 1) - 2012 - Male; Total,Population Estimate (as of July 1) - 2012 - Female; Total,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - Under 5 years,Population Estimate (as of July 1) - 2012 - Male; Total - Under 5 years,Population Estimate (as of July 1) - 2012 - Female; Total - Under 5 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 5 to 9 years,Population Estimate (as of July 1) - 2012 - Male; Total - 5 to 9 years,Population Estimate (as of July 1) - 2012 - Female; Total - 5 to 9 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 10 to 14 years,Population Estimate (as of July 1) - 2012 - Male; Total - 10 to 14 years,Population Estimate (as of July 1) - 2012 - Female; Total - 10 to 14 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 15 to 19 years,Population Estimate (as of July 1) - 2012 - Male; Total - 15 to 19 years,Population Estimate (as of July 1) - 2012 - Female; Total - 15 to 19 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 20 to 24 years,Population Estimate (as of July 1) - 2012 - Male; Total - 20 to 24 years,Population Estimate (as of July 1) - 2012 - Female; Total - 20 to 24 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 25 to 29 years,Population Estimate (as of July 1) - 2012 - Male; Total - 25 to 29 years,Population Estimate (as of July 1) - 2012 - Female; Total - 25 to 29 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 30 to 34 years,Population Estimate (as of July 1) - 2012 - Male; Total - 30 to 34 years,Population Estimate (as of July 1) - 2012 - Female; Total - 30 to 34 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 35 to 39 years,Population Estimate (as of July 1) - 2012 - Male; Total - 35 to 39 years,Population Estimate (as of July 1) - 2012 - Female; Total - 35 to 39 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 40 to 44 years,Population Estimate (as of July 1) - 2012 - Male; Total - 40 to 44 years,Population Estimate (as of July 1) - 2012 - Female; Total - 40 to 44 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 45 to 49 years,Population Estimate (as of July 1) - 2012 - Male; Total - 45 to 49 years,Population Estimate (as of July 1) - 2012 - Female; Total - 45 to 49 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 50 to 54 years,Population Estimate (as of July 1) - 2012 - Male; Total - 50 to 54 years,Population Estimate (as of July 1) - 2012 - Female; Total - 50 to 54 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 55 to 59 years,Population Estimate (as of July 1) - 2012 - Male; Total - 55 to 59 years,Population Estimate (as of July 1) - 2012 - Female; Total - 55 to 59 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 60 to 64 years,Population Estimate (as of July 1) - 2012 - Male; Total - 60 to 64 years,Population Estimate (as of July 1) - 2012 - Female; Total - 60 to 64 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 65 to 69 years,Population Estimate (as of July 1) - 2012 - Male; Total - 65 to 69 years,Population Estimate (as of July 1) - 2012 - Female; Total - 65 to 69 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 70 to 74 years,Population Estimate (as of July 1) - 2012 - Male; Total - 70 to 74 years,Population Estimate (as of July 1) - 2012 - Female; Total - 70 to 74 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 75 to 79 years,Population Estimate (as of July 1) - 2012 - Male; Total - 75 to 79 years,Population Estimate (as of July 1) - 2012 - Female; Total - 75 to 79 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 80 to 84 years,Population Estimate (as of July 1) - 2012 - Male; Total - 80 to 84 years,Population Estimate (as of July 1) - 2012 - Female; Total - 80 to 84 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Total - 85 years and over,Population Estimate (as of July 1) - 2012 - Male; Total - 85 years and over,Population Estimate (as of July 1) - 2012 - Female; Total - 85 years and over,Population Estimate (as of July 1) - 2012 - Both Sexes; Under 18 years,Population Estimate (as of July 1) - 2012 - Male; Under 18 years,Population Estimate (as of July 1) - 2012 - Female; Under 18 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Under 18 years - Under 5 years,Population Estimate (as of July 1) - 2012 - Male; Under 18 years - Under 5 years,Population Estimate (as of July 1) - 2012 - Female; Under 18 years - Under 5 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Under 18 years - 5 to 13 years,Population Estimate (as of July 1) - 2012 - Male; Under 18 years - 5 to 13 years,Population Estimate (as of July 1) - 2012 - Female; Under 18 years - 5 to 13 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Under 18 years - 14 to 17 years,Population Estimate (as of July 1) - 2012 - Male; Under 18 years - 14 to 17 years,Population Estimate (as of July 1) - 2012 - Female; Under 18 years - 14 to 17 years,Population Estimate (as of July 1) - 2012 - Both Sexes; 18 to 64 years,Population Estimate (as of July 1) - 2012 - Male; 18 to 64 years,Population Estimate (as of July 1) - 2012 - Female; 18 to 64 years,Population Estimate (as of July 1) - 2012 - Both Sexes; 18 to 64 years - 18 to 24 years,Population Estimate (as of July 1) - 2012 - Male; 18 to 64 years - 18 to 24 years,Population Estimate (as of July 1) - 2012 - Female; 18 to 64 years - 18 to 24 years,Population Estimate (as of July 1) - 2012 - Both Sexes; 18 to 64 years - 25 to 44 years,Population Estimate (as of July 1) - 2012 - Male; 18 to 64 years - 25 to 44 years,Population Estimate (as of July 1) - 2012 - Female; 18 to 64 years - 25 to 44 years,Population Estimate (as of July 1) - 2012 - Both Sexes; 18 to 64 years - 45 to 64 years,Population Estimate (as of July 1) - 2012 - Male; 18 to 64 years - 45 to 64 years,Population Estimate (as of July 1) - 2012 - Female; 18 to 64 years - 45 to 64 years,Population Estimate (as of July 1) - 2012 - Both Sexes; 65 years and over,Population Estimate (as of July 1) - 2012 - Male; 65 years and over,Population Estimate (as of July 1) - 2012 - Female; 65 years and over,Population Estimate (as of July 1) - 2012 - Both Sexes; 85 years and over,Population Estimate (as of July 1) - 2012 - Male; 85 years and over,Population Estimate (as of July 1) - 2012 - Female; 85 years and over,Population Estimate (as of July 1) - 2012 - Both Sexes; 16 years and over,Population Estimate (as of July 1) - 2012 - Male; 16 years and over,Population Estimate (as of July 1) - 2012 - Female; 16 years and over,Population Estimate (as of July 1) - 2012 - Both Sexes; 18 years and over,Population Estimate (as of July 1) - 2012 - Male; 18 years and over,Population Estimate (as of July 1) - 2012 - Female; 18 years and over,Population Estimate (as of July 1) - 2012 - Both Sexes; 15 to 44 years,Population Estimate (as of July 1) - 2012 - Male; 15 to 44 years,Population Estimate (as of July 1) - 2012 - Female; 15 to 44 years,Population Estimate (as of July 1) - 2012 - Both Sexes; Median age (years),Population Estimate (as of July 1) - 2012 - Male; Median age (years),Population Estimate (as of July 1) - 2012 - Female; Median age (years)
Mississippi,2990623,1452404,1538219,189922,96223,93699,192967,98086,94881,224663,114184,110479,219210,109783,109427,193377,95901,97476,191945,94066,97879,189386,92419,96967,208369,101271,107098,208771,101052,107719,194961,93373,101588,173339,81694,91645,156693,73535,83158,123174,56456,66718,51718,19371,32347,45936,13846,32090,735566,375407,360159,191395,97039,94356,363518,185402,178116,1831335,895724,935611,305781,153589,152192,759994,372970,387024,761988,365375,396613,449337,194878,254459,52341,17005,35336,2212548,1056173,1156375,1197129,593706,603423,36.5,35.0,37.9,,,,,,,,,,,,,,,
Missouri,6056293,2970979,3085314,374896,191729,183167,377947,193618,184329,423790,216941,206849,420880,211398,209482,398206,199490,198716,399635,199514,200121,387693,193615,194078,444766,220099,224667,444888,218593,226295,410575,198982,211593,364970,174136,190834,328156,154473,173683,260068,120283,139785,118754,47180,71574,117056,37536,79520,1397726,715193,682533,375492,192321,183171,693876,354755,339121,3725197,1843245,1881952,589690,297593,292097,1523597,759593,764004,1606946,783545,823401,980425,431513,548912,131884,45600,86284,4563509,2203783,2359726,2358508,1183435,1175073,38.2,36.7,39.6,,,,,,,,,,,,,,,
Montana,1021891,513905,507986,62691,32116,30575,63526,32675,30851,66723,34514,32209,69115,35774,33341,63419,32642,30777,65725,33631,32094,65945,34055,31890,71021,35234,35787,78559,38574,39985,77759,38170,39589,72712,36204,36508,65488,32996,32492,50861,25530,25331,20342,8781,11561,20456,7317,13139,224381,115088,109293,62214,31864,30350,115802,59461,56341,619110,313713,305397,95082,49475,45607,239071,122251,116820,281264,139102,142162,183202,87601,95601,22695,8662,14033,765848,381755,384093,372631,191581,181050,39.8,38.6,41.0,,,,,,,,,,,,,,,
Nebraska,1879522,936022,943500,132677,68198,64479,132340,67727,64613,128930,66033,62897,129236,66220,63016,125146,64233,60913,130031,66537,63494,125341,64114,61227,128491,64171,64320,130340,65187,65153,122174,60582,61592,109516,53499,56017,95545,46162,49383,73215,34724,38491,37807,15243,22564,40104,13203,26901,464517,237873,226644,131617,67515,64102,239175,122437,116738,1120443,564744,555699,182508,93376,89132,472545,240516,232029,472915,235280,237635,286069,127532,158537,43078,15242,27836,1367097,671135,695962,728097,371184,356913,36.2,35.1,37.4,,,,,,,,,,,,,,,
Nevada,2819012,1417728,1401284,182296,93526,88770,191607,98001,93606,182704,94155,88549,182015,92996,89019,197973,101377,96596,204624,103755,100869,204085,103401,100684,193790,99524,94266,183231,92414,90817,173444,85246,88198,162589,78630,83959,158898,76742,82156,132825,63916,68909,38888,17239,21649,32243,11956,20287,656116,335407,320709,180458,92648,87810,345251,176346,168905,1711184,870171,841013,248584,127853,120731,770057,393731,376326,724000,362195,361805,438323,207833,230490,43362,17881,25481,2035552,1023164,1012388,1123800,575842,547958,37.3,36.7,37.9,,,,,,,,,,,,,,,
New Hampshire,1333223,659171,674052,64434,33089,31345,69360,35537,33823,93616,47766,45850,85647,43807,41840,76365,39251,37114,77810,39400,38410,77911,39172,38739,113564,56067,57497,112723,55968,56755,102881,50865,52016,90135,44368,45767,81634,39897,41737,64054,30660,33394,24971,10057,14914,25909,8489,17420,271852,138773,133079,64716,33284,31432,130879,66783,64096,850968,423286,427682,123541,62712,60829,316168,158254,157914,408401,201549,206852,227707,103886,123821,30488,10623,19865,1029229,502330,526899,498545,250604,247941,42.3,41.3,43.2,,,,,,,,,,,,,,,
New Jersey,8866780,4325243,4541537,520670,265609,255061,533562,272563,260999,598105,309348,288757,547633,283104,264529,554497,282781,271716,567098,283507,283591,575466,285361,290105,704516,344613,359903,676663,329231,347432,604675,291523,313152,515106,245060,270046,451950,210066,241884,358182,161779,196403,179234,69529,109705,185469,59002,126467,2011110,1026808,984302,524181,267706,256475,982986,501673,481313,5540687,2729689,2810998,769333,398553,370780,2313619,1149482,1164137,2476013,1198190,1277823,1377730,589827,787903,202293,68193,134100,6726737,3223164,3503573,3471892,1744267,1727625,39.5,37.9,41.1,,,,,,,,,,,,,,,
New Mexico,2090342,1035160,1055182,129960,66558,63402,134822,68731,66091,149859,76791,73068,147774,75977,71797,141416,72950,68466,139043,71023,68020,130584,66109,64475,144839,71419,73420,147379,71532,75847,140496,67322,73174,129106,61335,67771,119597,56928,62669,96211,45317,50894,36238,15504,20734,33464,12079,21385,509329,259436,249893,132493,67745,64748,249733,127075,122658,1268252,630488,637764,204668,104982,99686,522962,264416,258546,534643,258597,276046,340821,155702,185119,41171,15826,25345,1540500,753087,787413,815743,414103,401640,36.8,35.5,38.3,,,,,,,,,,,,,,,
New York,19656330,9532528,10123802,1167938,597517,570421,1119326,572512,546814,1366286,699551,666735,1431753,722972,708781,1447012,718698,728314,1368736,678887,689849,1263949,624833,639116,1458763,709523,749240,1423295,689312,733983,1300791,624022,676769,1145430,541953,603477,1015767,471058,544709,792057,356719,435338,391659,150992,240667,405054,128943,276111,4236272,2165061,2071211,1179124,602889,576235,2023643,1034490,989153,12435230,6081331,6353899,1983379,1004555,978824,5294586,2607472,2687114,5263485,2535732,2727753,3073321,1312240,1761081,456319,155022,301297,15053190,7165875,7887315,8043094,3999907,4043187,38.3,36.7,39.8,,,,,,,,,,,,,,,
North Carolina,9933944,4836207,5097737,605541,308985,296556,628094,319840,308254,659591,338271,321320,684195,350665,333530,641734,318926,322808,639571,313797,325774,651360,317457,333903,698753,341432,357321,672353,325003,347350,635434,302448,332986,584868,273809,311059,552341,256114,296227,450435,206138,244297,165411,63578,101833,154079,47266,106813,2280367,1163193,1117174,602561,307346,295215,1160160,591084,569076,6019769,2954233,3065536,953298,490654,462644,2579440,1269733,1309707,2613624,1256234,1357390,1569285,684708,884577,185749,62740,123009,7254099,3478303,3775796,3915142,1957487,1957655,38.1,36.6,39.5,,,,,,,,,,,,,,,
North Dakota,737382,377727,359655,54224,27703,26521,50206,25625,24581,47473,24626,22847,61061,32644,28417,54526,29728,24798,53966,29055,24911,48577,25893,22684,46380,23461,22919,50208,25278,24930,48295,24540,23755,42564,21959,20605,35012,17854,17158,26945,13185,13760,15548,6314,9234,17159,5707,11452,163396,83475,79921,53625,27332,26293,87338,44724,42614,425243,220649,204594,81249,43185,38064,176244,93403,82841,182107,93193,88914,109667,49882,59785,18796,6496,12300,522710,263073,259637,278852,147109,131743,35.4,34.2,36.7,,,,,,,,,,,,,,,
Ohio,11602973,5679093,5923880,698919,357438,341481,708148,362497,345651,823683,420975,402708,780874,393662,387212,729276,366962,362314,721862,359350,362512,715791,356637,359154,855134,420425,434709,886761,434462,452299,823999,401678,422321,727523,350735,376788,648587,306078,342509,495368,228317,267051,243867,95458,148409,237561,75785,161776,2653971,1356428,1297543,697920,357121,340799,1301112,665321,635791,7183738,3550805,3632933,1102728,557270,545458,2858223,1422717,1435506,3173686,1550371,1623315,1891228,825240,1065988,256337,87735,168602,8805996,4236354,4569642,4456668,2233344,2223324,39.2,37.7,40.7,,,,,,,,,,,,,,,
Oklahoma,3878367,1921759,1956608,265752,136076,129676,267797,136879,130918,264499,135651,128848,277465,141581,135884,265028,135002,130026,269732,136595,133137,255768,129025,126743,261242,129816,131426,264816,130120,134696,247855,120749,127106,220423,105985,114438,197894,93651,104243,159219,73654,85565,69314,28057,41257,63703,21435,42268,949178,485729,463449,267031,136564,130467,484600,247335,237265,2314971,1159764,1155207,381590,195291,186299,986662,499693,486969,963317,472360,490957,589361,262264,327097,73196,26579,46617,2821884,1380817,1441067,1514038,769942,744096,36.1,34.9,37.5,,,,,,,,,,,,,,,
Oregon,3964106,1962400,2001706,234004,120342,113662,242575,124248,118327,254861,130678,124183,261747,132753,128994,262952,133173,129779,281465,141658,139807,288244,145080,143164,262879,130601,132278,275886,134762,141124,277403,134344,143059,265042,127374,137668,245937,117893,128044,194924,92538,102386,74019,30860,43159,79833,27736,52097,857970,438868,419102,231774,118938,112836,441627,225868,215759,2431088,1214324,1216764,358987,182440,176547,1041886,526808,515078,1049187,513593,535594,681765,311590,370175,84025,31012,53013,2964628,1452164,1512464,1545741,783978,761763,38.9,37.9,40.0,,,,,,,,,,,,,,,
Pennsylvania,12789101,6254114,6534987,711230,363782,347448,725614,370798,354816,905237,462575,442662,888374,450029,438345,825673,419092,406581,795836,401490,394346,768749,384312,384437,955763,470543,485220,984947,484369,500578,923589,451463,472126,818396,395498,422898,729778,346387,383391,572852,264616,308236,311781,120937,190844,315168,99695,215473,2718128,1390855,1327273,713892,365026,348866,1331804,680947,650857,7950917,3939855,4011062,1262531,638360,624171,3128187,1566143,1562044,3566842,1744889,1821953,2226643,966531,1260112,334243,112455,221788,9910567,4761133,5149434,4899190,2463910,2435280,40.6,38.9,42.1,,,,,,,,,,,,,,,
Rhode Island,1056017,512225,543792,54705,28003,26702,54840,28058,26782,80050,40159,39891,84080,42429,41651,70188,35790,34398,66780,33548,33232,64154,32010,32144,81300,39435,41865,81105,39126,41979,75217,36105,39112,64858,30971,33887,57049,27034,30015,44870,20745,24125,24619,9266,15353,27326,8447,18879,214882,109994,104888,54838,28086,26752,102838,52589,50249,676730,331282,345448,120468,60108,60360,261823,130000,131823,294896,141845,153051,173547,74528,99019,27852,8937,18915,828995,393973,435022,424045,211047,212998,39.8,38.0,41.6,,,,,,,,,,,,,,,
South Carolina,4823793,2343055,2480738,291750,148628,143122,306255,155180,151075,329015,168268,160747,343211,173303,169908,308870,153721,155149,308023,151348,156675,310281,151370,158911,332766,161848,170918,327620,157433,170187,316985,149166,167819,302703,140177,162526,299612,139557,160055,247552,115179,132373,78865,30710,48155,73554,22607,50947,1077401,547967,529434,290608,148185,142423,560241,284540,275701,2913016,1425981,1487035,477396,242466,234930,1195756,589743,606013,1278177,608142,670035,829614,368863,460751,88975,30988,57987,3544880,1699456,1845424,1853310,925221,928089,38.6,37.0,40.2,,,,,,,,,,,,,,,
South Dakota,849088,427432,421656,61662,31595,30067,60762,31224,29538,57628,29682,27946,58247,30160,28087,56183,29261,26922,56307,29337,26970,54729,28295,26434,57519,28953,28566,59438,29843,29595,57322,28791,28531,52943,26545,26398,46858,23578,23280,34890,17291,17599,18004,7453,10551,19620,6512,13108,207765,106633,101132,60909,31155,29754,109032,55924,53108,494802,252429,242373,81782,42125,39657,204179,105573,98606,218573,110020,108553,136630,62647,73983,20991,7195,13796,611396,303288,308108,317081,163733,153348,36.7,35.6,37.9,,,,,,,,,,,,,,,
Tennessee,6540826,3190052,3350774,405705,207384,198321,412340,210395,201945,437188,223002,214186,441540,220793,220747,423749,209863,213886,426135,210814,215321,426939,210559,216380,467087,228086,239001,459920,222566,237354,436021,208295,227726,394262,186443,207819,367345,173030,194315,294682,136761,157921,111986,43117,68869,103316,31656,71660,1492118,761715,730403,403377,206130,197247,755464,385373,370091,3996642,1962288,2034354,607210,304518,302692,1683576,832974,850602,1736278,837557,898721,1044351,460897,583454,120062,40662,79400,4850271,2328368,2521903,2545833,1269135,1276698,38.5,37.1,39.8,,,,,,,,,,,,,,,
Texas,26977142,13393668,13583474,2009230,1026540,982690,2047747,1043283,1004464,1883248,968755,914493,1872552,959386,913166,1927982,981994,945988,2002400,1011757,990643,1980661,995911,984750,1760467,874863,885604,1682652,831731,850921,1537984,748437,789547,1337655,639728,697927,1184885,558769,626116,940074,435873,504201,347243,139037,208206,321343,107887,213456,7053963,3598450,3455513,1990532,1017358,973174,3704852,1888632,1816220,15677851,7826367,7851484,2583235,1327197,1256038,7322140,3674584,3647556,6418198,3148688,3269510,3334097,1484382,1849715,400499,144933,255566,18280285,8962315,9317970,10954656,5538956,5415700,34.0,33.0,35.0,,,,,,,,,,,,,,,
Utah,2937399,1477294,1460105,253320,130012,123308,259078,132742,126336,221091,111728,109363,234685,117735,116950,213673,108555,105118,222270,112975,109295,228809,116242,112567,154831,77451,77380,152641,75767,76874,143124,70895,72229,126973,62068,64905,112737,54531,58206,90368,42866,47502,34412,15054,19358,32292,12091,20201,897446,460804,436642,252673,129570,123103,470810,242032,228778,1643396,827939,815457,318399,158748,159651,800846,408025,392821,580904,288613,292291,319753,148276,171477,37776,15485,22291,1892865,940987,951878,1244507,632930,611577,30.1,29.6,30.6,,,,,,,,,,,,,,,
Vermont,625218,308519,316699,30227,15694,14533,31272,16215,15057,46012,23659,22353,44152,22938,21214,35635,18136,17499,36023,17934,18089,35948,17778,18170,50110,24514,25596,52491,25762,26729,50122,24649,25473,45375,22155,23220,40514,19812,20702,31557,15156,16401,12783,5183,7600,13212,4278,8934,123114,63407,59707,30526,15840,14686,58572,30238,28334,405430,201544,203886,65209,33669,31540,144962,71962,73000,187495,91714,95781,112856,51619,61237,14421,5053,9368,496508,241858,254650,236758,119244,117514,42.4,41.0,43.5,,,,,,,,,,,,,,,
Virginia,8312076,4087636,4224440,512339,262609,249730,514457,263477,250980,550967,281502,269465,580445,298542,281903,580248,293173,287075,579595,290671,288924,568290,283239,285051,621155,304989,316166,594910,289998,304912,544930,262798,282132,477314,227398,249916,431698,202653,229045,346236,159495,186741,130801,51110,79691,127556,40580,86976,1863740,952074,911666,512146,262564,249582,936591,478339,458252,5170410,2557634,2612776,803791,411692,392099,2232431,1113511,1118920,2224460,1080208,1144252,1230472,543960,686512,151892,53138,98754,6147364,2978964,3168400,3340532,1680589,1659943,37.7,36.4,39.0,,,,,,,,,,,,,,,
Washington,7052439,3520303,3532136,452914,232134,220780,466916,238374,228542,462129,237578,224551,477985,246766,231219,495185,253868,241317,521203,265823,255380,518051,263741,254310,492909,246507,246402,496008,246356,249652,475234,232604,242630,430524,207991,222533,389036,185976,203060,307119,144907,162212,111118,45743,65375,120410,41432,78978,1593442,815089,778353,447081,228825,218256,830786,424764,406022,4315509,2169530,2145979,650491,335236,315255,1887203,958118,929085,1861206,920101,941105,1072898,488973,583925,133383,48424,84959,5143184,2539502,2603682,2794532,1424841,1369691,37.5,36.5,38.6,,,,,,,,,,,,,,,
West Virginia,1849467,913724,935743,100504,51248,49256,101043,51768,49275,120090,61858,58232,122591,62428,60163,106018,54629,51389,107485,54592,52893,110353,55554,54799,132924,65769,67155,142814,70478,72336,139871,68647,71224,131231,64026,67205,121408,58874,62534,93137,44678,48459,43244,17102,26142,37085,12096,24989,382451,195637,186814,101992,52131,49861,185659,95398,90261,1168172,585253,582919,169284,86597,82687,452978,229389,223589,520890,256560,264330,345126,156129,188997,39900,13937,25963,1465589,714924,750665,694620,353437,341183,41.8,40.5,43.0,,,,,,,,,,,,,,,
Wisconsin,5751974,2857544,2894430,337002,172277,164725,349799,178917,170882,399207,204801,194406,387309,197635,189674,359622,183610,176012,370812,187414,183398,365444,185296,180148,437627,218539,219088,437169,218656,218513,404750,201795,202955,361075,179023,182052,315583,154640,160943,242442,116405,126037,117110,47564,69546,121054,38932,82122,1308807,669241,639566,338047,173060,164987,648761,331887,316874,3570180,1799395,1770785,549751,280289,269462,1428016,724162,703854,1594203,794216,799987,922711,417133,505578,128636,44734,83902,4347792,2136896,2210896,2220272,1128842,1091430,38.9,37.8,40.1,,,,,,,,,,,,,,,
Wyoming,582548,297390,285158,37881,19743,18138,37847,19407,18440,38144,19628,18516,40864,21408,19456,40788,21398,19390,41382,21634,19748,38438,20006,18432,39472,19713,19759,43967,22340,21627,43089,21908,21181,37638,19241,18397,32305,16459,15846,24585,12288,12297,9451,4179,5272,8990,3260,5730,137669,70661,67008,38447,19912,18535,70181,36006,34175,358134,185047,173087,56331,29478,26853,149164,78267,70897,153339,77889,75450,88332,42183,46149,10681,4001,6680,428373,217692,210681,223719,116906,106813,36.8,36.1,37.6,,,,,,,,,,,,,,,
