Geography,Population Estimate (as of July 1) - 2016 - Both Sexes; Total,Population Estimate (as of July 1) - 2016 - Male; Total,Population Estimate (as of July 1) - 2016 - Female; Total,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - Under 5 years,Population Estimate (as of July 1) - 2016 - Male; Total - Under 5 years,Population Estimate (as of July 1) - 2016 - Female; Total - Under 5 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 5 to 9 years,Population Estimate (as of July 1) - 2016 - Male; Total - 5 to 9 years,Population Estimate (as of July 1) - 2016 - Female; Total - 5 to 9 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 10 to 14 years,Population Estimate (as of July 1) - 2016 - Male; Total - 10 to 14 years,Population Estimate (as of July 1) - 2016 - Female; Total - 10 to 14 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 15 to 19 years,Population Estimate (as of July 1) - 2016 - Male; Total - 15 to 19 years,Population Estimate (as of July 1) - 2016 - Female; Total - 15 to 19 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 20 to 24 years,Population Estimate (as of July 1) - 2016 - Male; Total - 20 to 24 years,Population Estimate (as of July 1) - 2016 - Female; Total - 20 to 24 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 25 to 29 years,Population Estimate (as of July 1) - 2016 - Male; Total - 25 to 29 years,Population Estimate (as of July 1) - 2016 - Female; Total - 25 to 29 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 30 to 34 years,Population Estimate (as of July 1) - 2016 - Male; Total - 30 to 34 years,Population Estimate (as of July 1) - 2016 - Female; Total - 30 to 34 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 35 to 39 years,Population Estimate (as of July 1) - 2016 - Male; Total - 35 to 39 years,Population Estimate (as of July 1) - 2016 - Female; Total - 35 to 39 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 40 to 44 years,Population Estimate (as of July 1) - 2016 - Male; Total - 40 to 44 years,Population Estimate (as of July 1) - 2016 - Female; Total - 40 to 44 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 45 to 49 years,Population Estimate (as of July 1) - 2016 - Male; Total - 45 to 49 years,Population Estimate (as of July 1) - 2016 - Female; Total - 45 to 49 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 50 to 54 years,Population Estimate (as of July 1) - 2016 - Male; Total - 50 to 54 years,Population Estimate (as of July 1) - 2016 - Female; Total - 50 to 54 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 55 to 59 years,Population Estimate (as of July 1) - 2016 - Male; Total - 55 to 59 years,Population Estimate (as of July 1) - 2016 - Female; Total - 55 to 59 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 60 to 64 years,Population Estimate (as of July 1) - 2016 - Male; Total - 60 to 64 years,Population Estimate (as of July 1) - 2016 - Female; Total - 60 to 64 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 65 to 69 years,Population Estimate (as of July 1) - 2016 - Male; Total - 65 to 69 years,Population Estimate (as of July 1) - 2016 - Female; Total - 65 to 69 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 70 to 74 years,Population Estimate (as of July 1) - 2016 - Male; Total - 70 to 74 years,Population Estimate (as of July 1) - 2016 - Female; Total - 70 to 74 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 75 to 79 years,Population Estimate (as of July 1) - 2016 - Male; Total - 75 to 79 years,Population Estimate (as of July 1) - 2016 - Female; Total - 75 to 79 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 80 to 84 years,Population Estimate (as of July 1) - 2016 - Male; Total - 80 to 84 years,Population Estimate (as of July 1) - 2016 - Female; Total - 80 to 84 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Total - 85 years and over,Population Estimate (as of July 1) - 2016 - Male; Total - 85 years and over,Population Estimate (as of July 1) - 2016 - Female; Total - 85 years and over,Population Estimate (as of July 1) - 2016 - Both Sexes; Under 18 years,Population Estimate (as of July 1) - 2016 - Male; Under 18 years,Population Estimate (as of July 1) - 2016 - Female; Under 18 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Under 18 years - Under 5 years,Population Estimate (as of July 1) - 2016 - Male; Under 18 years - Under 5 years,Population Estimate (as of July 1) - 2016 - Female; Under 18 years - Under 5 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Under 18 years - 5 to 13 years,Population Estimate (as of July 1) - 2016 - Male; Under 18 years - 5 to 13 years,Population Estimate (as of July 1) - 2016 - Female; Under 18 years - 5 to 13 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Under 18 years - 14 to 17 years,Population Estimate (as of July 1) - 2016 - Male; Under 18 years - 14 to 17 years,Population Estimate (as of July 1) - 2016 - Female; Under 18 years - 14 to 17 years,Population Estimate (as of July 1) - 2016 - Both Sexes; 18 to 64 years,Population Estimate (as of July 1) - 2016 - Male; 18 to 64 years,Population Estimate (as of July 1) - 2016 - Female; 18 to 64 years,Population Estimate (as of July 1) - 2016 - Both Sexes; 18 to 64 years - 18 to 24 years,Population Estimate (as of July 1) - 2016 - Male; 18 to 64 years - 18 to 24 years,Population Estimate (as of July 1) - 2016 - Female; 18 to 64 years - 18 to 24 years,Population Estimate (as of July 1) - 2016 - Both Sexes; 18 to 64 years - 25 to 44 years,Population Estimate (as of July 1) - 2016 - Male; 18 to 64 years - 25 to 44 years,Population Estimate (as of July 1) - 2016 - Female; 18 to 64 years - 25 to 44 years,Population Estimate (as of July 1) - 2016 - Both Sexes; 18 to 64 years - 45 to 64 years,Population Estimate (as of July 1) - 2016 - Male; 18 to 64 years - 45 to 64 years,Population Estimate (as of July 1) - 2016 - Female; 18 to 64 years - 45 to 64 years,Population Estimate (as of July 1) - 2016 - Both Sexes; 65 years and over,Population Estimate (as of July 1) - 2016 - Male; 65 years and over,Population Estimate (as of July 1) - 2016 - Female; 65 years and over,Population Estimate (as of July 1) - 2016 - Both Sexes; 85 years and over,Population Estimate (as of July 1) - 2016 - Male; 85 years and over,Population Estimate (as of July 1) - 2016 - Female; 85 years and over,Population Estimate (as of July 1) - 2016 - Both Sexes; 16 years and over,Population Estimate (as of July 1) - 2016 - Male; 16 years and over,Population Estimate (as of July 1) - 2016 - Female; 16 years and over,Population Estimate (as of July 1) - 2016 - Both Sexes; 18 years and over,Population Estimate (as of July 1) - 2016 - Male; 18 years and over,Population Estimate (as of July 1) - 2016 - Female; 18 years and over,Population Estimate (as of July 1) - 2016 - Both Sexes; 15 to 44 years,Population Estimate (as of July 1) - 2016 - Male; 15 to 44 years,Population Estimate (as of July 1) - 2016 - Female; 15 to 44 years,Population Estimate (as of July 1) - 2016 - Both Sexes; Median age (years),Population Estimate (as of July 1) - 2016 - Male; Median age (years),Population Estimate (as of July 1) - 2016 - Female; Median age (years)
Michigan,9951890,4897215,5054675,573613,293471,280142,594939,304449,290490,626297,320021,306276,669669,341894,327775,717195,367396,349799,655322,334043,321279,593783,298463,295320,585422,290793,294629,575179,284372,290807,648883,321275,327608,699934,345275,354659,732977,357827,375150,660596,318456,342140,560134,266591,293543,385835,180137,205698,269632,120768,148864,189532,78648,110884,212948,73336,139612,2194559,1122064,1072495,573613,293471,280142,1094349,559635,534714,526597,268958,257639,6139250,3055671,3083579,987154,505167,481987,2409706,1207671,1202035,2742390,1342833,1399557,1618081,719480,898601,212948,73336,139612,8025325,3912058,4113267,7757331,3775151,3982180,3796570,1916961,1879609,39.6,38.2,41.1
Minnesota,5523409,2749133,2774276,352949,180536,172413,361147,184249,176898,362123,184846,177277,356475,181663,174812,366467,186381,180086,364551,187557,176994,384701,194596,190105,361358,183903,177455,317211,160499,156712,346621,174679,171942,380828,190092,190736,396262,196695,199567,343230,169642,173588,281182,136762,144420,190235,90141,100094,138573,62880,75693,100525,42967,57558,118971,41045,77926,1291882,659985,631897,352949,180536,172413,652775,333065,319710,286158,146384,139774,3402041,1715353,1686688,507279,257690,249589,1427821,726555,701266,1466941,731108,735833,829486,373795,455691,118971,41045,77926,4375200,2162647,2212553,4231527,2089148,2142379,2150763,1094599,1056164,37.8,36.9,38.8
Mississippi,2988298,1449460,1538838,189922,96223,93699,203316,103855,99461,202731,103634,99097,208220,106174,102046,215303,109075,106228,203842,101430,102412,189289,92567,96722,187731,91590,96141,177787,85753,92034,184822,89506,95316,195137,94151,100986,200628,95840,104788,180233,84784,95449,156693,73535,83158,108831,49595,59236,79688,34368,45320,53042,20923,32119,51083,16457,34626,721031,367662,353369,189922,96223,93699,366277,187196,179081,164832,84243,80589,1817930,886920,931010,298461,151299,147162,758649,371340,387309,760820,364281,396539,449337,194878,254459,51083,16457,34626,2350835,1124528,1226307,2267267,1081798,1185469,1182172,586589,595583,37.1,35.6,38.6
Missouri,6087203,2987777,3099426,374896,191729,183167,384100,196422,187678,388296,198598,189698,394746,202414,192332,421689,215780,205909,411941,206810,205131,399366,199606,199760,380150,190022,190128,348961,172746,176215,375075,185527,189548,413386,203355,210031,432831,210692,222139,381341,182563,198778,328156,154473,173683,233334,107848,125486,169330,75255,94075,120812,50415,70397,128793,43522,85271,1386057,708852,677205,374896,191729,183167,695583,355673,339910,315578,161450,154128,3720721,1847412,1873309,577670,296091,281579,1540418,769184,771234,1602633,782137,820496,980425,431513,548912,128793,43522,85271,4860849,2360755,2500094,4701146,2278925,2422221,2356853,1187378,1169475,38.5,37.1,39.9
Montana,1040863,523990,516873,62691,32116,30575,64076,32932,31144,63295,32304,30991,63648,33214,30434,74055,39189,34866,66924,34479,32445,65990,33741,32249,63734,32873,30861,55892,28465,27427,58730,29618,29112,66661,33112,33549,76755,37419,39336,75210,36927,38283,65488,32996,32492,43881,21927,21954,30877,14959,15918,20482,9314,11168,22474,8405,14069,227957,116968,110989,62691,32116,30575,114884,58919,55965,50382,25933,24449,629704,319421,310283,99808,52787,47021,252540,129558,122982,277356,137076,140280,183202,87601,95601,22474,8405,14069,838195,420236,417959,812906,407022,405884,390243,201961,188282,39.7,38.6,40.9
Nebraska,1905924,950719,955205,132677,68198,64479,133164,68374,64790,131304,67095,64209,129224,65941,63283,139415,71379,68036,123957,64272,59685,129955,66382,63573,121800,62166,59634,108551,55026,53525,109481,55493,53988,119607,59976,59631,126787,62929,63858,113933,55956,57977,95545,46162,49383,63821,30196,33625,47528,21236,26292,36338,15070,21268,42837,14868,27969,473700,242826,230874,132677,68198,64479,238923,122472,116451,102100,52156,49944,1146155,580361,565794,192084,98161,93923,484263,247846,236417,469808,234354,235454,286069,127532,158537,42837,14868,27969,1483158,734048,749110,1432224,707893,724331,752902,385166,367736,36.3,35.3,37.4
Nevada,2919772,1465904,1453868,182296,93526,88770,191352,97701,93651,188079,95786,92293,177304,91485,85819,181804,93137,88667,216905,110190,106715,208213,105921,102292,198022,100508,97514,188131,94856,93275,196333,100063,96270,193481,98434,95047,187614,93588,94026,171915,82876,89039,158898,76742,82156,115386,55831,59555,77107,37272,39835,46617,21708,24909,40315,16280,24035,674878,345194,329684,182296,93526,88770,342470,174602,167868,150112,77066,73046,1806571,912877,893694,245957,126441,119516,811271,411475,399796,749343,374961,374382,438323,207833,230490,40315,16280,24035,2320214,1159371,1160843,2244894,1120710,1124184,1170379,596097,574282,37.8,37.1,38.5
New Hampshire,1342373,664614,677759,64434,33089,31345,70752,36168,34584,77857,39550,38307,86734,44281,42453,91745,46827,44918,81696,42607,39089,79663,40403,39260,75918,38043,37875,77485,38348,39137,94703,47017,47686,107086,52744,54342,110916,54575,56341,95677,47076,48601,81634,39897,41737,54510,26050,28460,35792,16498,19294,26107,11211,14896,29664,10230,19434,262630,134381,128249,64434,33089,31345,132604,67542,65062,65592,33750,31842,852036,426347,425689,128892,65534,63358,314762,159401,155361,408382,201412,206970,227707,103886,123821,29664,10230,19434,1113080,547501,565579,1079743,530233,549510,493241,250509,242732,42.9,41.6,44.1
New Jersey,8874516,4332125,4542391,520670,265609,255061,540165,275544,264621,560357,285911,274446,564070,289535,274535,563578,287880,275698,563143,288744,274399,569113,285819,283294,569832,282117,287715,564711,278953,285758,625726,305071,320655,664240,323534,340706,647933,314452,333481,543248,259129,284119,451950,210066,241884,324560,146063,178497,230286,98826,131460,169144,67876,101268,201790,66996,134794,1970490,1005791,964699,520670,265609,255061,988104,504275,483829,461716,235907,225809,5526296,2736507,2789789,778350,398688,379662,2266799,1135633,1131166,2481147,1202186,1278961,1377730,589827,787903,201790,66996,134794,7138384,3446327,3692057,6904026,3326334,3577692,3394447,1713048,1681399,39.9,38.3,41.5
New Mexico,2092789,1036316,1056473,129960,66558,63402,140135,71408,68727,139813,70915,68898,139713,71395,68318,147911,77105,70806,143407,74507,68900,139653,71560,68093,128068,64804,63264,116896,58013,58883,120775,59800,60975,131887,64197,67690,141408,68079,73329,132342,62273,70069,119597,56928,62669,83277,39231,44046,58765,27033,31732,39923,17451,22472,39259,15059,24200,494785,251909,242876,129960,66558,63402,252392,128262,124130,112433,57089,55344,1257183,628705,628478,202747,105472,97275,528024,268884,259140,526412,254349,272063,340821,155702,185119,39259,15059,24200,1654859,813250,841609,1598004,784407,813597,815648,417384,398264,37.5,36.1,39.0
New York,19641589,9533756,10107833,1167938,597517,570421,1129174,577314,551860,1137121,580793,556328,1218400,619641,598759,1358657,682576,676081,1494774,747856,746918,1378500,686240,692260,1255236,619785,635451,1177662,576738,600924,1302975,635397,667578,1385281,671007,714274,1372361,660852,711509,1190189,565800,624389,1015767,471058,544709,711783,317626,394157,517162,220625,296537,378126,152382,225744,450483,150549,299934,4148280,2120271,2028009,1167938,597517,570421,2037406,1041385,996021,942936,481369,461567,12419988,6101245,6318743,1863010,937570,925440,5306172,2630619,2675553,5250806,2533056,2717750,3073321,1312240,1761081,450483,150549,299934,15972773,7658552,8314221,15493309,7413485,8079824,7883229,3932836,3950393,38.7,37.1,40.2
North Carolina,10156679,4944822,5211857,605541,308985,296556,637509,324987,312522,650863,331726,319137,675839,343733,332106,705655,367665,337990,696542,347498,349044,645741,317209,328532,643802,314130,329672,643998,314948,329050,690533,338125,352408,693617,336764,356853,682020,326408,355612,615734,287936,327798,552341,256114,296227,390945,179107,211838,266301,116818,149483,182259,73659,108600,177439,59010,118429,2293557,1168832,1124725,605541,308985,296556,1158612,590692,567920,529404,269155,260249,6293837,3091282,3202555,981850,508264,473586,2630083,1293785,1336298,2681904,1289233,1392671,1569285,684708,884577,177439,59010,118429,8128700,3910731,4217969,7863122,3775990,4087132,4011577,2005183,2006394,38.6,37.0,40.0
North Dakota,754353,387067,367286,54224,27703,26521,49671,25400,24271,45515,23269,22246,47622,24791,22831,66560,35486,31074,60396,33284,27112,54264,29263,25001,46918,25106,21812,39263,20752,18511,40015,20695,19320,45109,22982,22127,50049,25435,24614,45080,23019,22061,35012,17854,17158,23803,11509,12294,17807,8085,9722,14518,6048,8470,18527,6386,12141,175365,89694,85671,54224,27703,26521,86628,44362,42266,34513,17629,16884,469321,247491,221830,88227,46955,41272,200841,108405,92436,180253,92131,88122,109667,49882,59785,18527,6386,12141,596313,306274,290039,578988,297373,281615,315023,168682,146341,34.9,34.0,36.0
Ohio,11635003,5700271,5934732,698919,357438,341481,716025,366119,349906,739159,376978,362181,769629,394487,375142,778197,395571,382626,781604,394863,386741,724801,361464,363337,704916,351351,353565,677100,335531,341569,749344,371478,377866,798370,392020,406350,847393,411819,435574,758318,365912,392406,648587,306078,342509,435120,199444,235676,322266,140126,182140,230033,93595,136438,255222,85997,169225,2618182,1338273,1279909,698919,357438,341481,1306255,667247,639008,613008,313588,299420,7125593,3536758,3588835,1083747,552320,531427,2888421,1443209,1445212,3153425,1541229,1612196,1891228,825240,1065988,255222,85997,169225,9327393,4521074,4806319,9016821,4361998,4654823,4436247,2233267,2202980,39.3,37.8,40.8
Oklahoma,3926769,1945582,1981187,265752,136076,129676,271554,138548,133006,266389,136281,130108,263051,135399,127652,280934,146217,134717,277371,140607,136764,269268,136220,133048,250429,126550,123879,228506,114450,114056,230603,115573,115030,246095,121839,124256,257092,124867,132225,230364,110691,119673,197894,93651,104243,143741,66349,77392,104519,46649,57870,72563,30462,42101,70644,25153,45491,962405,492035,470370,265752,136076,129676,485409,247920,237489,211244,108039,103205,2375003,1191283,1183720,385275,200486,184789,1025574,517827,507747,964154,472970,491184,589361,262264,327097,70644,25153,45491,3070577,1507889,1562688,2964364,1453547,1510817,1569559,799443,770116,36.3,35.1,37.5
Oregon,4091404,2027338,2064066,234004,120342,113662,244539,124882,119657,242807,124345,118462,246953,126553,120400,266183,135873,130310,289035,146870,142165,288242,145282,142960,279635,140995,138640,255429,129466,125963,259132,130795,128337,256356,127092,129264,274488,132764,141724,272836,130489,142347,245937,117893,128044,166725,79064,87661,111844,51985,59859,73725,32366,41359,83534,30282,53252,870667,446231,424436,234004,120342,113662,439478,224684,214794,197185,101205,95980,2538972,1269517,1269455,363819,185764,178055,1112341,562613,549728,1062812,521140,541672,681765,311590,370175,83534,30282,53252,3320817,1632604,1688213,3220737,1581107,1639630,1625477,825039,800438,39.1,38.1,40.2
Pennsylvania,12783538,6259149,6524389,711230,363782,347448,732884,374777,358107,754124,385485,368639,822482,419653,402829,845221,430226,414995,864585,441331,423254,806155,407696,398459,753934,376759,377175,726404,361479,364925,831622,411717,419905,903419,443354,460065,949073,462781,486292,855762,413578,442184,729778,346387,383391,507914,232624,275290,373105,163305,209800,280158,113391,166767,335688,110824,224864,2675025,1369195,1305830,711230,363782,347448,1335792,682936,652856,628003,322477,305526,7881870,3923423,3958447,1190916,604728,586188,3151078,1587265,1563813,3539876,1731430,1808446,2226643,966531,1260112,335688,110824,224864,10428804,5054940,5373864,10108513,4889954,5218559,4818781,2437144,2381637,40.7,39.0,42.4
Rhode Island,1057063,513784,543279,54705,28003,26702,56118,28789,27329,60171,30858,29313,72911,36352,36559,79412,40104,39308,76113,38938,37175,67422,34113,33309,62858,31281,31577,60229,29739,30490,70061,33923,36138,76870,37122,39748,77948,37315,40633,68698,32719,35979,57049,27034,30015,39882,18395,21487,27646,11879,15767,20825,8345,12480,28145,8875,19270,209001,107042,101959,54705,28003,26702,104178,53403,50775,50118,25636,24482,674515,332214,342301,114316,57064,57252,266622,134071,132551,293577,141079,152498,173547,74528,99019,28145,8875,19270,873689,419757,453932,848062,406742,441320,418945,210527,208418,39.9,38.1,41.8
South Carolina,4958235,2406862,2551373,291750,148628,143122,310084,157306,152778,307410,156132,151278,319755,163922,155833,339662,175381,164281,343146,169652,173494,311155,152979,158176,304118,148811,155307,294581,143428,151153,315829,153590,162239,334971,160849,174122,338291,160308,177983,317869,147013,170856,299612,139557,160055,212596,98720,113876,142012,63895,78117,91252,38304,52948,84142,28387,55755,1097751,557871,539880,291750,148628,143122,556463,282482,273981,249538,126761,122777,3030870,1480128,1550742,470910,243498,227412,1253000,614870,638130,1306960,621760,685200,829614,368863,460751,84142,28387,55755,3986184,1912896,2073288,3860484,1848991,2011493,1912417,954173,958244,39.2,37.6,40.7
South Dakota,862890,435166,427724,61662,31595,30067,60562,31227,29335,57981,29609,28372,56667,29431,27236,60691,31637,29054,56569,29536,27033,56641,29587,27054,52855,27202,25653,45777,23654,22123,47550,24306,23244,54176,27275,26901,59413,29535,29878,55716,27925,27791,46858,23578,23280,30040,14592,15448,21701,9976,11725,17203,7334,9869,20828,7167,13661,213763,109941,103822,61662,31595,30067,107546,55233,52313,44555,23113,21442,512497,262578,249919,83800,43558,40242,211842,109979,101863,216855,109041,107814,136630,62647,73983,20828,7167,13661,671652,337014,334638,649127,325225,323902,329200,171047,158153,36.8,35.8,37.9
Tennessee,6645011,3240885,3404126,405705,207384,198321,415662,211581,204081,421400,214593,206807,422928,216636,206292,450644,227789,222855,467103,232090,235013,428677,212307,216370,420114,207118,212996,410092,202154,207938,438383,215797,222586,455219,221357,233862,453384,217408,235976,411349,193774,217575,367345,173030,194315,259215,120455,138760,180933,80181,100752,120915,48848,72067,115943,38383,77560,1502872,766821,736051,405705,207384,198321,753042,383338,369704,344125,176099,168026,4097788,2013167,2084621,613467,311162,302305,1725986,853669,872317,1758335,848336,909999,1044351,460897,583454,115943,38383,77560,5316221,2563307,2752914,5142139,2474064,2668075,2599558,1298094,1301464,38.7,37.3,40.0
Texas,27937492,13878842,14058650,2009230,1026540,982690,2048807,1044088,1004719,2040724,1039691,1001033,1984810,1016199,968611,2007140,1038201,968939,2084501,1063458,1021043,2035631,1031224,1004407,1930185,968811,961374,1821709,906351,915358,1786396,888898,897498,1739371,860959,878412,1682681,823859,858822,1432210,686181,746029,1184885,558769,626116,816443,377598,438845,564125,250936,313189,386572,161548,225024,382072,135531,246541,7316473,3730435,3586038,2009230,1026540,982690,3687275,1878839,1808436,1619968,825056,794912,17286922,8664025,8622897,2774238,1434284,1339954,7872026,3969844,3902182,6640658,3259897,3380761,3334097,1484382,1849715,382072,135531,246541,21430216,10560789,10869427,20621019,10148407,10472612,11863976,6024244,5839732,34.4,33.4,35.4
Utah,3042613,1531594,1511019,253320,130012,123308,261884,134641,127243,257274,132036,125238,237055,120835,116220,251638,128957,122681,229955,117435,112520,220173,111267,108906,224305,114144,110161,184766,94155,90611,161677,82262,79415,150936,75293,75643,153332,75351,77981,136545,66930,69615,112737,54531,58206,78028,36721,41307,54916,25403,29513,37941,16930,21011,36131,14691,21440,920274,472636,447638,253320,130012,123308,469351,241099,228252,197603,101525,96078,1802586,910682,891904,340897,173845,167052,859199,437001,422198,602490,299836,302654,319753,148276,171477,36131,14691,21440,2220526,1109445,1111081,2122339,1058958,1063381,1347892,686793,661099,30.7,30.1,31.3
Vermont,623644,308035,315609,30227,15694,14533,31903,16410,15493,34075,17553,16522,42973,21987,20986,46792,24197,22595,36247,18728,17519,35969,17946,18023,35138,17321,17817,34335,17083,17252,40351,19819,20532,45935,22357,23578,50239,24502,25737,46604,22819,23785,40514,19812,20702,27457,13195,14262,18157,8360,9797,12594,5421,7173,14134,4831,9303,118288,61048,57240,30227,15694,14533,59138,30524,28614,28923,14830,14093,392500,195368,197132,67682,34793,32889,141689,71078,70611,183129,89497,93632,112856,51619,61237,14134,4831,9303,520386,254776,265610,505356,246987,258369,231454,117262,114192,42.8,41.3,44.2
Virginia,8410946,4138074,4272872,512339,262609,249730,517478,263837,253641,521774,265846,255928,539046,274463,264583,587587,305507,282080,594098,301570,292528,581626,292002,289624,557806,277610,280196,528598,262389,266209,565718,278184,287534,594534,291000,303534,579401,281087,298314,500469,238010,262459,431698,202653,229045,303634,140072,163562,208932,93059,115873,140875,58488,82387,145333,49688,95645,1869126,954371,914755,512339,262609,249730,935467,476905,458562,421320,214857,206463,5311348,2639743,2671605,809098,417891,391207,2262128,1133571,1128557,2240122,1088281,1151841,1230472,543960,686512,145333,49688,95645,6753786,3292049,3461737,6541820,3183703,3358117,3388761,1713541,1675220,38.1,36.8,39.4
Washington,7294680,3646424,3648256,452914,232134,220780,462368,236312,226056,445604,227377,218227,444897,228859,216038,484468,253054,231414,553597,287351,266246,536486,274354,262132,497355,252876,244479,450266,227570,222696,471786,238477,233309,476321,237565,238756,491750,242345,249405,453970,219177,234793,389036,185976,203060,263756,125242,138514,173560,80508,93052,115849,50356,65493,130697,46891,83806,1632931,835354,797577,452914,232134,220780,820509,419183,401326,359508,184037,175471,4588851,2322097,2266754,657320,342382,314938,2037704,1042151,995553,1893827,937564,956263,1072898,488973,583925,130697,46891,83806,5843817,2904565,2939252,5661749,2811070,2850679,2967069,1524064,1443005,37.6,36.6,38.7
West Virginia,1830929,905616,925313,100504,51248,49256,103334,52919,50415,105208,54023,51185,109324,56378,52946,118370,60905,57465,112807,57930,54877,105357,53694,51663,111605,56151,55454,110961,55876,55085,118236,59404,58832,124524,61700,62824,135011,65953,69058,130562,63306,67256,121408,58874,62534,81904,39040,42864,60658,27483,33175,40812,16790,24022,40344,13942,26402,374348,191618,182730,100504,51248,49256,187380,96121,91259,86464,44249,42215,1111455,557869,553586,162392,83855,78537,440730,223651,217079,508333,250363,257970,345126,156129,188997,40344,13942,26402,1500412,736322,764090,1456581,713998,742583,668424,340934,327490,42.3,40.9,43.6
Wisconsin,5772958,2870423,2902535,337002,172277,164725,357734,182881,174853,367399,188046,179353,381456,194598,186858,406521,206800,199721,357640,184447,173193,369383,186736,182647,358373,181776,176597,328915,166100,162815,367729,185156,182573,411362,204727,206635,428153,212397,215756,378580,187349,191231,315583,154640,160943,213283,101282,112001,153628,69811,83817,111995,47526,64469,128222,43874,84348,1288341,658943,629398,337002,172277,164725,651840,333522,318318,299499,153144,146355,3561906,1794347,1767559,561771,285659,276112,1414311,719059,695252,1585824,789629,796195,922711,417133,505578,128222,43874,84348,4635966,2288921,2347045,4484617,2211480,2273137,2202288,1120457,1081831,39.3,38.2,40.4
Wyoming,584290,298461,285829,37881,19743,18138,40363,20539,19824,38465,19840,18625,36448,18937,17511,40312,21478,18834,40249,20980,19269,41232,21457,19775,38077,19866,18211,33127,17274,15853,32782,16994,15788,35758,18092,17666,41824,21068,20756,39440,20010,19430,32305,16459,15846,21226,10516,10710,14592,6960,7632,9682,4256,5426,10527,3992,6535,138773,71585,67188,37881,19743,18138,71483,36560,34923,29409,15282,14127,357185,184693,172492,54696,28952,25744,152685,79577,73108,149804,76164,73640,88332,42183,46149,10527,3992,6535,460337,234626,225711,445517,226876,218641,229445,119992,109453,37.1,36.5,37.9
